,Client,AD/GP/Others,RO Date,DoP,Bill No.,Bill Date,Amount(Rs.),GST(%),GST(Rs.),Total(Including GST),Total Paid,Total Payable,Status,Amount Received Date
894,test ing,content here,2025-10-17,2025-10-17,958,2025-10-17,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
895,test ing,content here,2025-10-19,2025-10-19,960,2025-10-19,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
896,test ing,content here,2025-10-21,2025-10-21,962,2025-10-21,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
897,test ing,content here,2025-10-23,2025-10-23,964,2025-10-23,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
898,test ing,content here,2025-10-25,2025-10-25,966,2025-10-25,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
899,test ing,content here,2025-10-27,2025-10-27,968,2025-10-27,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
900,test ing,content here,2025-10-29,2025-10-29,970,2025-10-29,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
901,test ing,content here,2025-10-31,2025-10-31,972,2025-10-31,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
902,test ing,content here,2025-11-02,2025-11-02,974,2025-11-02,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
903,test ing,content here,2025-11-04,2025-11-04,976,2025-11-04,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
904,test ing,content here,2025-11-06,2025-11-06,978,2025-11-06,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
905,test ing,content here,2025-11-08,2025-11-08,980,2025-11-08,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
906,test ing,content here,2025-11-10,2025-11-10,982,2025-11-10,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
907,test ing,content here,2025-11-12,2025-11-12,984,2025-11-12,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
908,test ing,content here,2025-11-14,2025-11-14,986,2025-11-14,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
909,test ing,content here,2025-11-16,2025-11-16,988,2025-11-16,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
910,test ing,content here,2025-11-18,2025-11-18,990,2025-11-18,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
911,test ing,content here,2025-11-20,2025-11-20,992,2025-11-20,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
912,test ing,content here,2025-11-22,2025-11-22,994,2025-11-22,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
913,test ing,content here,2025-08-31,2025-08-31,911,2025-08-31,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
914,test ing,content here,2025-09-02,2025-09-02,913,2025-09-02,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
915,test ing,content here,2025-09-04,2025-09-04,915,2025-09-04,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
916,test ing,content here,2025-09-06,2025-09-06,917,2025-09-06,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
917,test ing,content here,2025-09-08,2025-09-08,919,2025-09-08,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
918,test ing,content here,2025-09-10,2025-09-10,921,2025-09-10,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
919,test ing,content here,2025-09-12,2025-09-12,923,2025-09-12,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
920,test ing,content here,2025-09-14,2025-09-14,925,2025-09-14,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
921,test ing,content here,2025-09-16,2025-09-16,927,2025-09-16,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
922,test ing,content here,2025-09-18,2025-09-18,929,2025-09-18,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
923,test ing,content here,2025-09-20,2025-09-20,931,2025-09-20,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
924,test ing,content here,2025-09-22,2025-09-22,933,2025-09-22,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
925,test ing,content here,2025-09-24,2025-09-24,935,2025-09-24,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
926,test ing,content here,2025-09-26,2025-09-26,937,2025-09-26,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
927,test ing,content here,2025-09-28,2025-09-28,939,2025-09-28,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
928,test ing,content here,2025-09-30,2025-09-30,941,2025-09-30,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
929,test ing,content here,2025-10-02,2025-10-02,943,2025-10-02,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
930,test ing,content here,2025-10-04,2025-10-04,945,2025-10-04,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
931,test ing,content here,2025-10-06,2025-10-06,947,2025-10-06,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
932,test ing,content here,2023-03-06,2023-03-06,2,2023-03-06,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
933,test ing,content here,2023-03-08,2023-03-08,4,2023-03-08,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
934,test ing,content here,2023-03-10,2023-03-10,6,2023-03-10,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
935,test ing,content here,2023-03-12,2023-03-12,8,2023-03-12,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
936,test ing,content here,2023-03-14,2023-03-14,10,2023-03-14,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
937,test ing,content here,2023-03-16,2023-03-16,12,2023-03-16,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
938,test ing,content here,2023-03-18,2023-03-18,14,2023-03-18,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
939,test ing,content here,2023-03-20,2023-03-20,16,2023-03-20,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
940,test ing,content here,2023-03-22,2023-03-22,18,2023-03-22,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
941,test ing,content here,2023-03-24,2023-03-24,20,2023-03-24,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
942,test ing,content here,2023-03-26,2023-03-26,22,2023-03-26,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
943,test ing,content here,2023-03-28,2023-03-28,24,2023-03-28,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
944,test ing,content here,2023-03-30,2023-03-30,26,2023-03-30,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
945,test ing,content here,2023-04-01,2023-04-01,28,2023-04-01,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
946,test ing,content here,2023-04-03,2023-04-03,30,2023-04-03,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
947,test ing,content here,2023-04-05,2023-04-05,32,2023-04-05,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
948,test ing,content here,2023-04-07,2023-04-07,34,2023-04-07,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
949,test ing,content here,2023-04-09,2023-04-09,36,2023-04-09,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
950,test ing,content here,2023-04-11,2023-04-11,38,2023-04-11,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
951,test ing,content here,2023-04-13,2023-04-13,40,2023-04-13,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
952,test ing,content here,2023-04-15,2023-04-15,42,2023-04-15,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
953,test ing,content here,2023-04-17,2023-04-17,44,2023-04-17,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
954,test ing,content here,2023-04-19,2023-04-19,46,2023-04-19,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
955,test ing,content here,2023-04-21,2023-04-21,48,2023-04-21,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
956,test ing,content here,2025-10-08,2025-10-08,949,2025-10-08,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
957,test ing,content here,2025-10-10,2025-10-10,951,2025-10-10,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
958,test ing,content here,2025-10-12,2025-10-12,953,2025-10-12,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
959,test ing,content here,2025-10-14,2025-10-14,955,2025-10-14,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
960,test ing,content here,2025-10-16,2025-10-16,957,2025-10-16,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
961,test ing,content here,2025-10-18,2025-10-18,959,2025-10-18,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
962,test ing,content here,2025-10-20,2025-10-20,961,2025-10-20,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
963,test ing,content here,2025-10-22,2025-10-22,963,2025-10-22,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
964,test ing,content here,2025-10-24,2025-10-24,965,2025-10-24,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
965,test ing,content here,2025-10-26,2025-10-26,967,2025-10-26,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
966,test ing,content here,2025-10-28,2025-10-28,969,2025-10-28,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
967,test ing,content here,2023-03-05,2023-03-05,1,2023-03-05,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
968,test ing,content here,2023-03-07,2023-03-07,3,2023-03-07,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
969,test ing,content here,2023-03-09,2023-03-09,5,2023-03-09,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
970,test ing,content here,2023-03-11,2023-03-11,7,2023-03-11,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
971,test ing,content here,2023-03-13,2023-03-13,9,2023-03-13,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
972,test ing,content here,2023-03-15,2023-03-15,11,2023-03-15,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
973,test ing,content here,2023-03-17,2023-03-17,13,2023-03-17,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
974,test ing,content here,2023-03-19,2023-03-19,15,2023-03-19,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
975,test ing,content here,2023-03-21,2023-03-21,17,2023-03-21,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
976,test ing,content here,2023-03-23,2023-03-23,19,2023-03-23,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
977,test ing,content here,2023-03-25,2023-03-25,21,2023-03-25,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
978,test ing,content here,2023-03-27,2023-03-27,23,2023-03-27,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
979,test ing,content here,2023-03-29,2023-03-29,25,2023-03-29,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
980,test ing,content here,2023-03-31,2023-03-31,27,2023-03-31,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
981,test ing,content here,2023-04-02,2023-04-02,29,2023-04-02,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
982,test ing,content here,2023-04-04,2023-04-04,31,2023-04-04,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
983,test ing,content here,2023-04-06,2023-04-06,33,2023-04-06,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
984,test ing,content here,2023-04-08,2023-04-08,35,2023-04-08,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
985,test ing,content here,2023-04-10,2023-04-10,37,2023-04-10,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
986,test ing,content here,2023-04-12,2023-04-12,39,2023-04-12,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
987,test ing,content here,2023-04-14,2023-04-14,41,2023-04-14,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
988,test ing,content here,2023-04-16,2023-04-16,43,2023-04-16,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
989,test ing,content here,2023-04-18,2023-04-18,45,2023-04-18,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
990,test ing,content here,2023-04-20,2023-04-20,47,2023-04-20,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
991,test ing,content here,2025-10-30,2025-10-30,971,2025-10-30,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
992,test ing,content here,2025-11-01,2025-11-01,973,2025-11-01,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
993,test ing,content here,2025-11-03,2025-11-03,975,2025-11-03,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
994,test ing,content here,2025-11-05,2025-11-05,977,2025-11-05,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
995,test ing,content here,2025-11-07,2025-11-07,979,2025-11-07,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
996,test ing,content here,2025-11-09,2025-11-09,981,2025-11-09,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
997,test ing,content here,2025-11-11,2025-11-11,983,2025-11-11,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
998,test ing,content here,2025-11-13,2025-11-13,985,2025-11-13,3232.0,5,161.0,3393.0,0.0,3393.0,Pending,
